volgnr,lat,lon,label
336,52.382737,4.795177,4
337,52.35314,4.924486,4
338,52.327277,4.981803,4
339,52.307299,4.961722,4
340,52.323235,4.942413,4
341,52.365751,4.83826,10
342,52.327058,4.980749,4
343,52.312826,4.949233,80
344,52.34562,4.874727,4
345,52.408177,4.930672,4
346,52.292092,4.979515,4
347,52.352131,4.79648,4
348,52.361453,4.935865,4
349,52.369127,4.94514,13
350,52.386588,4.949402,4
351,52.327927,4.979773,4
352,52.37075,4.941629,4
353,52.303404,4.96821,4
354,52.344887,4.886109,4
355,52.364096,4.940874,4
356,52.344044,4.805979,4
357,52.327212,4.978415,4
358,52.400956,4.913511,4
359,52.299411,4.969992,4
360,52.371421,4.940859,3
361,52.343151,4.862986,4
362,52.326893,4.977289,4
363,52.34955,4.869046,4
364,52.34325,4.814486,4
365,52.360955,4.976813,4
366,52.346332,4.80137,4
367,52.36757,4.835315,11
368,52.382203,4.800001,4
369,52.342729,4.812732,4
370,52.343206,4.791037,4
371,52.307394,4.938759,49
372,52.383361,4.806875,4
373,52.361844,4.854574,4
374,52.346368,4.7853,4
375,52.321383,4.961704,4
376,52.354599,4.934467,4
377,52.393927,4.931685,4
378,52.300659,4.993364,4
379,52.32466,4.882904,4
380,52.362975,4.978894,1
381,52.353439,4.779509,4
382,52.362193,4.976391,4
383,52.392612,4.945214,4
384,52.355965,4.883092,4
385,52.348311,4.901201,4
386,52.328609,4.979649,4
387,52.354778,4.878937,4
388,52.380393,4.810233,4
389,52.420139,4.894637,4
390,52.367717,4.830175,4
391,52.342627,4.806467,4
392,52.299648,4.994589,4
393,52.299224,4.965435,20
394,52.374913,4.819952,4
395,52.407796,4.911439,11
396,52.406265,4.915262,21
397,52.338944,4.898648,4
398,52.381112,4.85634,4
399,52.343326,4.826548,4
400,52.300264,4.972286,4
401,52.328645,4.979737,4
402,52.383042,4.851867,18
403,52.343943,4.805525,4
404,52.289637,4.974114,4
405,52.342365,4.804401,4
406,52.396642,4.786587,488
407,52.319377,4.987111,30
408,52.388491,4.95874,4
409,52.395635,4.763799,7
410,52.361855,4.979961,4
411,52.330996,4.864259,4
412,52.344345,4.825361,4
413,52.370102,4.856355,4
414,52.345166,4.796543,4
415,52.361771,4.929725,4
416,52.416376,4.89753,4
417,52.380997,4.837014,4
418,52.342798,4.909288,4
419,52.39014,4.959929,4
420,52.346398,4.950135,4
421,52.324497,4.986009,4
422,52.351145,4.777383,4
423,52.347514,4.784551,4
424,52.353108,4.995203,4
425,52.344448,4.952591,4
426,52.350143,4.934849,4
427,52.409016,4.931501,4
428,52.314344,4.94171,997
429,52.299946,4.992402,4
430,52.356788,4.993864,4
431,52.391462,4.935809,4
432,52.343901,4.800551,4
433,52.344561,4.92547,4
434,52.418917,4.896812,4
435,52.342516,4.950276,4
436,52.322037,4.966172,4
437,52.369588,4.832471,4
438,52.361658,4.822352,4
439,52.381052,4.859117,8
440,52.338432,4.898683,4
441,52.403974,4.940869,4
442,52.369239,4.832696,4
443,52.303827,5.019931,4
444,52.34106,4.845637,10
445,52.371369,4.941476,4
446,52.375547,4.832411,4
447,52.372042,4.948327,4
448,52.353758,4.820427,4
449,52.361833,4.978728,4
450,52.360842,4.789728,17
451,52.419094,4.907261,4
452,52.350318,4.815202,4
453,52.362588,4.93186,4
454,52.31271,4.976921,4
455,52.405897,4.910857,14
456,52.343726,4.792468,4
457,52.325535,4.863018,4
458,52.349122,4.789534,4
459,52.356887,4.908417,4
460,52.347475,4.782071,4
461,52.355129,4.883263,4
462,52.395464,4.763801,4
463,52.374893,4.770977,4
464,52.355995,4.851107,4
465,52.304916,4.966436,4
466,52.39965,4.947892,4
467,52.343066,4.791831,4
468,52.346036,4.877525,4
469,52.410208,4.899053,4
470,52.356648,4.994996,4
471,52.341815,4.820682,4
472,52.347413,4.87999,4
473,52.373205,4.937228,4
474,52.348283,4.781869,4
475,52.382099,4.834459,4
476,52.339386,4.894754,4
477,52.35271,4.866132,4
478,52.304898,4.966378,4
479,52.408241,4.933228,4
480,52.362002,4.826532,4
481,52.388546,4.88779,4
482,52.379378,4.858505,11
483,52.409479,4.925735,4
484,52.306877,5.017839,4
485,52.366413,4.829927,4
486,52.354423,4.935393,4
487,52.374008,4.845544,4
488,52.381188,4.849231,4
489,52.361514,4.977366,4
490,52.314743,4.952412,35
491,52.347721,4.924469,4
492,52.31823,4.990671,4
493,52.383262,4.856755,4
494,52.352703,4.848592,4
495,52.356628,4.908758,4
496,52.316422,4.98507,4
497,52.378051,4.84128,28
498,52.407772,4.928207,4
499,52.346014,4.789942,4
500,52.360071,4.830579,2
501,52.404797,4.896777,4
502,52.390568,4.852628,57
503,52.383108,4.790339,4
504,52.343303,4.808689,4
505,52.365738,4.835632,10
506,52.380401,4.858097,7
507,52.320637,4.944478,4
508,52.386006,4.882105,7
509,52.323488,4.882052,4
510,52.348023,4.923659,4
511,52.401306,4.90904,4
512,52.351619,4.996053,4
513,52.36223,4.858519,4
514,52.347458,4.880062,4
515,52.31642,4.956384,5
516,52.358008,4.907745,4
517,52.353542,4.910229,5
518,52.365714,4.851929,4
519,52.342753,4.808402,4
520,52.380862,4.792264,4
521,52.361178,4.979145,4
522,52.365777,4.840109,4
523,52.352474,4.938246,4
524,52.420087,4.90384,4
525,52.321061,4.985292,4
526,52.363654,4.871759,9
527,52.347364,4.779724,4
528,52.367192,4.829388,4
529,52.382906,4.871976,4
530,52.355861,4.998746,4
531,52.343168,4.823747,4
532,52.322001,4.966201,4
533,52.339774,4.926268,13
534,52.362809,4.824232,4
535,52.389756,4.906418,4
536,52.351207,5.002148,4
537,52.358304,4.90758,2
538,52.378852,4.869703,4
539,52.327153,4.979589,4
540,52.342753,4.909303,4
541,52.319118,4.966757,4
542,52.395392,4.763788,6
543,52.361756,4.824025,4
544,52.301734,4.971275,4
545,52.303506,4.969206,4
546,52.348635,4.814739,4
547,52.381553,4.801244,4
548,52.348867,4.778368,4
549,52.368297,4.831063,4
550,52.34704,4.929759,4
551,52.344275,4.801808,4
552,52.2955,4.969633,4
553,52.326567,4.87502,14
554,52.36897,4.854386,1
555,52.382171,4.789838,4
556,52.344858,4.79596,4
557,52.363406,4.854291,4
558,52.304026,4.968776,4
559,52.323506,4.962271,4
560,52.360609,4.843931,2
561,52.327165,4.98311,4
562,52.355325,4.821097,4
563,52.326687,4.977525,4
564,52.374177,4.82027,4
565,52.352077,4.849187,4
566,52.388317,4.955349,4
567,52.37853,4.851819,4
568,52.345436,4.789334,4
569,52.361025,4.821377,4
570,52.326897,4.85998,4
571,52.367631,4.831071,4
572,52.357865,4.90782,4
573,52.421526,4.897621,4
574,52.352202,4.771468,4
575,52.353022,4.993575,4
576,52.322197,4.981043,4
577,52.360475,4.82686,4
578,52.390866,4.939855,2
579,52.352295,4.855804,2
580,52.406557,4.923091,4
581,52.360502,4.826668,4
582,52.30838,4.952518,102
583,52.361735,4.979067,4
584,52.344009,4.788106,4
585,52.394982,4.76444,3
586,52.354994,4.992222,4
587,52.299399,4.969347,4
588,52.37447,4.948582,4
589,52.316742,4.965738,4
590,52.356962,4.936659,1
591,52.324373,4.860421,4
592,52.345611,4.78669,4
593,52.417584,4.876983,4
594,52.324242,4.863239,4
595,52.417787,4.890944,4
596,52.380452,4.85745,1
597,52.374372,4.86065,18
598,52.401985,4.914631,4
599,52.359469,4.992006,4
600,52.325132,4.985182,4
601,52.36491,4.827552,4
602,52.359943,4.991121,4
603,52.406925,4.911551,10
604,52.343374,4.948903,4
605,52.303579,4.969498,4
606,52.360501,4.82658,4
607,52.346676,4.910333,4
608,52.347178,4.780197,4
609,52.303289,4.968651,4
610,52.331274,4.87234,38
611,52.423757,4.895935,4
612,52.350691,4.831239,4
613,52.365767,4.839816,4
614,52.374765,4.93153,6
615,52.353603,4.860764,4
616,52.421643,4.897487,4
617,52.298716,4.990082,4
618,52.362148,4.976259,4
619,52.356052,4.924382,4
620,52.364814,4.828229,4
621,52.374156,4.819492,4
622,52.325814,4.982139,4
623,52.345964,4.783603,4
624,52.401151,4.947906,4
625,52.35216,4.78073,4
626,52.298026,4.996084,4
627,52.402473,4.906456,4
628,52.357085,4.991131,4
629,52.35631,4.998683,4
630,52.350234,4.812826,4
631,52.419065,4.902146,22
632,52.380654,4.85849,6
633,52.327502,4.979146,4
634,52.356577,4.995114,4
635,52.299069,4.964923,7
636,52.407112,4.911138,10
637,52.34846,4.783129,4
638,52.350903,4.870292,15
639,52.319903,4.962423,4
640,52.410001,4.898879,4
641,52.356897,4.994025,4
642,52.356861,4.993981,4
643,52.360703,4.981924,4
644,52.364686,4.942277,4
645,52.34821,4.946625,14
646,52.382214,4.800236,4
647,52.40728,4.924259,4
648,52.327858,4.978233,4
649,52.352869,4.857441,4
650,52.423988,4.890846,4
651,52.348011,4.792073,4
652,52.383067,4.800151,4
653,52.321825,4.980152,4
654,52.416536,4.875745,4
655,52.347204,4.80877,4
656,52.382611,4.789832,4
657,52.371444,4.942312,4
658,52.320191,4.980665,4
659,52.326956,4.979826,4
660,52.28907,4.97368,4
661,52.352112,4.774963,4
662,52.346032,4.791732,4
663,52.327189,4.979545,4
664,52.342778,4.824705,4
665,52.344547,4.805767,4
666,52.368275,4.830403,4
667,52.350597,4.772298,4
668,52.347385,4.781984,4
669,52.376804,4.82451,4
670,52.344005,4.907632,4
671,52.417611,4.876909,4
672,52.380908,4.858884,5
673,52.417095,4.897464,4
674,52.29889,4.965057,6
675,52.328899,4.980292,4
676,52.354299,4.803995,4
677,52.299613,4.968788,4
678,52.347195,4.808873,4
679,52.364769,4.875916,4
680,52.357421,4.913608,4
681,52.348217,4.881037,4
682,52.357713,4.921664,4
683,52.354414,4.80552,4
684,52.359359,4.991199,3
685,52.390221,4.954919,4
686,52.383576,4.836982,4
687,52.343071,4.807298,4
688,52.325067,4.860911,4
689,52.357906,4.992049,4
690,52.327863,4.982341,4
691,52.353759,4.820706,4
692,52.348423,4.790115,4
693,52.354037,4.820468,4
694,52.367211,4.83532,11
695,52.34547,4.890152,4
696,52.361737,4.934966,4
697,52.405762,4.910697,16
698,52.408797,4.925934,4
699,52.387015,4.94812,4
700,52.367467,4.86405,4
701,52.327595,4.977458,4
702,52.30084,4.996514,4
703,52.355017,4.884394,4
704,52.367559,4.832908,4
705,52.343738,4.824503,4
706,52.348147,5.006386,5
707,52.411537,4.88784,4
708,52.348782,4.808148,4
709,52.416839,4.896423,4
710,52.320404,4.961831,4
711,52.407005,4.966174,4
712,52.32487,4.98492,4
713,52.374193,4.810475,4
714,52.361691,4.934747,4
715,52.345561,4.899045,4
716,52.299946,4.995071,4
717,52.306384,5.018268,4
718,52.396002,4.94092,4
719,52.374816,4.822259,4
720,52.350233,4.812591,4
721,52.342382,4.950512,4
722,52.424213,4.886741,4
723,52.330613,4.860904,4
724,52.328663,4.857084,2
725,52.326544,4.980343,4
726,52.342803,4.809488,4
727,52.34452,4.800264,4
728,52.390975,4.925987,4
729,52.348154,4.938979,4
730,52.348548,4.880622,4
731,52.326734,4.863796,4
732,52.351247,4.776252,4
733,52.368206,4.864541,4
734,52.386184,4.928093,1
735,52.294385,4.987717,52
736,52.321428,4.96166,4
737,52.40177,4.91938,4
738,52.411056,4.888859,4
739,52.28983,4.970023,4
740,52.352055,4.862338,4
741,52.303515,4.969265,4
742,52.330945,4.873165,46
743,52.343684,4.873854,4
744,52.345721,4.787129,4
745,52.377431,4.942575,4
746,52.34827,4.938772,4
747,52.355626,4.99841,4
748,52.411407,4.904375,4
749,52.375783,4.830925,4
750,52.356789,4.936162,4
751,52.361724,4.933836,4
752,52.349497,4.789235,4
753,52.356773,4.994745,4
754,52.361704,4.82636,4
755,52.381537,4.799804,4
756,52.351663,4.995979,4
757,52.367193,4.829476,4
758,52.362117,4.935535,4
759,52.381557,4.875737,4
760,52.347957,4.79203,4
761,52.327522,4.982417,4
762,52.390377,4.887196,87
763,52.410304,4.902815,4
764,52.32613,4.982694,4
765,52.370223,4.859334,4
766,52.344203,4.825788,4
767,52.345352,4.932492,4
768,52.328221,4.981912,4
769,52.387828,4.956631,4
770,52.345341,4.931978,4
771,52.367212,4.835584,11
772,52.353375,4.900074,4
773,52.381908,4.908206,6
774,52.35142,4.774958,4
775,52.384861,4.864844,27
776,52.367986,4.950085,5
777,52.392688,4.821473,44
778,52.354116,4.8511,4
779,52.345906,4.815391,26
780,52.349101,4.812605,4
781,52.3693,4.832357,4
782,52.299961,4.999806,4
783,52.317458,4.952576,4
784,52.353567,4.867062,4
785,52.390599,4.938095,1
786,52.347042,4.819853,4
787,52.420671,4.894984,4
788,52.342846,4.871413,4
789,52.368184,4.831901,4
790,52.351744,4.859172,4
791,52.369583,4.862851,4
792,52.351109,5.002339,4
793,52.324361,4.985658,4
794,52.35358,4.94073,4
795,52.356544,4.990667,4
796,52.362499,4.932155,4
797,52.374455,4.820031,4
798,52.35101,5.007873,4
799,52.353028,4.99538,4
800,52.399482,4.946145,4
801,52.394284,4.931006,4
802,52.342739,4.812937,4
803,52.351073,5.002398,4
804,52.347364,4.784949,4
805,52.32749,4.98098,4
806,52.380796,4.857975,5
807,52.354037,4.820556,4
808,52.364245,4.942223,4
809,52.418191,4.880195,4
810,52.388136,4.957436,4
811,52.369007,4.86274,4
812,52.355538,4.940299,4
813,52.301096,4.992319,4
814,52.296636,4.9811,4
815,52.304117,4.968995,4
816,52.326201,4.861059,4
817,52.351895,4.774643,4
818,52.377532,4.936068,46
819,52.324869,4.981796,31
820,52.351971,4.999323,4
821,52.324164,4.88687,4
822,52.364377,4.927246,30
823,52.34884,4.778427,4
824,52.395638,4.764343,7
825,52.374906,4.820525,4
826,52.379395,4.860297,49
827,52.348585,4.815635,4
828,52.301419,4.97119,4
829,52.391981,4.937464,4
830,52.380863,4.799828,4
831,52.294023,4.99524,4
832,52.361995,4.825137,4
833,52.368847,4.849072,4
834,52.402763,4.943894,4
835,52.301791,4.969677,4
836,52.407986,4.900797,4
837,52.343762,4.825794,4
838,52.350644,4.997515,4
839,52.343501,4.925687,4
840,52.340778,4.861004,2
841,52.303588,4.969557,4
842,52.338936,4.89875,4
843,52.344781,4.933422,4
844,52.34834,4.789691,4
845,52.404694,4.922479,140
846,52.343544,4.823272,4
847,52.320388,4.945199,4
848,52.355188,4.88429,4
849,52.338798,4.895964,4
850,52.33844,4.898477,4
851,52.356034,4.888875,4
852,52.317507,4.956139,4
853,52.382227,4.80122,4
854,52.346557,4.801485,4
855,52.352717,4.873926,4
856,52.343818,4.809416,4
857,52.418219,4.904213,6
858,52.362467,4.879832,7
859,52.418588,4.895536,4
860,52.322529,4.943418,4
861,52.348182,4.881096,4
862,52.35746,4.987781,4
863,52.366398,4.828767,4
864,52.413973,4.921147,4
865,52.290957,4.976359,4
866,52.413874,5.026766,4
867,52.295632,4.971552,4
868,52.344273,4.801397,4
869,52.407703,4.901697,4
870,52.326013,4.982592,4
871,52.304499,5.016275,4
872,52.380624,4.857712,3
873,52.347962,4.908323,4
874,52.376904,4.936178,1
875,52.353354,4.910305,16
876,52.409899,4.893751,4
877,52.374124,4.811151,4
878,52.349486,4.812351,4
879,52.373306,4.871544,12
880,52.300947,4.998815,4
881,52.326252,4.981607,4
882,52.352877,4.783862,4
883,52.325203,4.863022,4
884,52.319199,4.966683,4
885,52.345807,4.800643,4
886,52.383856,4.829488,4
887,52.382027,4.851923,4
888,52.341825,4.820888,4
889,52.322881,4.941375,4
890,52.355049,4.801329,4
891,52.345448,4.889301,4
892,52.388536,4.887584,4
893,52.402076,4.919582,4
894,52.421062,4.904946,4
895,52.345561,4.886218,4
896,52.420596,4.89644,4
897,52.395466,4.764169,5
898,52.3529,4.997583,4
899,52.349544,4.93581,4
900,52.366413,4.829985,4
901,52.326515,4.982294,4
902,52.310918,4.973374,4
903,52.367415,4.83288,4
904,52.360238,4.993511,4
905,52.349438,4.848001,4
906,52.304592,5.014427,4
907,52.300364,4.993791,4
908,52.343764,4.826116,4
909,52.352411,4.935678,4
910,52.347761,4.801542,4
911,52.3715,4.940417,4
912,52.295393,4.970059,4
913,52.349188,4.790164,4
914,52.343504,4.873856,4
915,52.367206,4.830343,4
916,52.304784,5.015481,4
917,52.381455,4.799541,4
918,52.343977,4.823751,4
919,52.409303,4.901812,4
920,52.347055,4.787918,4
921,52.348787,4.805491,4
922,52.331485,4.873247,32
923,52.312924,4.981744,4
924,52.320891,4.945209,4
925,52.353456,4.81183,4
926,52.34527,4.793959,4
927,52.367712,4.850525,4
928,52.36976,4.800841,5
929,52.361916,4.934671,4
930,52.343733,4.874895,4
931,52.345088,4.800697,4
932,52.374842,4.822067,4
933,52.32286,4.959974,38
934,52.343989,4.805628,4
935,52.406946,4.923748,4
936,52.422094,4.88506,4
937,52.304017,4.968717,4
938,52.375608,4.857522,4
939,52.327406,4.865343,4
940,52.319566,4.966342,4
941,52.414087,4.887282,3
942,52.347002,4.924564,4
943,52.386881,4.948503,4
944,52.349655,4.878819,4
945,52.351273,4.776192,4
946,52.323065,4.871643,4
947,52.342562,4.797032,4
948,52.316831,4.988982,4
949,52.330941,4.870231,45
950,52.3827,4.830266,4
951,52.349605,4.820319,4
952,52.352102,4.823648,4
953,52.336944,4.903908,4
954,52.382177,4.798386,4
955,52.365762,4.838847,10
956,52.346194,4.784789,4
957,52.421422,4.891992,4
958,52.375921,4.807265,4
959,52.327891,4.979817,4
960,52.34448,4.810611,4
961,52.410227,4.897202,4
962,52.362009,4.977714,4
963,52.342753,4.808491,4
964,52.363006,4.94247,4
965,52.380252,4.810837,4
966,52.363504,4.870307,2
967,52.397808,4.938389,27
968,52.326249,4.983309,4
969,52.347934,4.813031,4
970,52.347222,4.907391,4
971,52.386635,4.923843,6
972,52.362071,4.93533,4
973,52.381552,4.801009,4
974,52.328528,4.979474,4
975,52.383019,4.797773,4
976,52.367715,4.82969,4
977,52.342709,4.870857,4
978,52.351097,4.80734,4
979,52.342676,4.907954,4
980,52.297274,4.980933,4
981,52.344725,4.886125,4
982,52.362578,4.87023,8
983,52.307259,5.010798,4
984,52.422789,4.892153,4
985,52.381071,4.849247,4
986,52.380001,4.81084,4
987,52.326053,4.983795,4
988,52.344997,4.886738,4
989,52.316556,4.961589,4
990,52.321138,4.944018,4
991,52.382229,4.801455,4
992,52.371852,4.86582,4
993,52.379634,4.811285,4
994,52.299488,4.995309,4
995,52.326643,4.980196,4
996,52.344685,4.806558,4
997,52.388014,4.958334,4
