MEETVERANTWOORDELIJKE,NETBEHEERDER,NETGEBIED,STRAATNAAM,POSTCODE_VAN,POSTCODE_TOT,WOONPLAATS,LANDCODE,PRODUCTSOORT,VERBRUIKSSEGMENT,Aantal Aansluitingen,%Leveringsrichting,%Fysieke status,%Defintieve aansl (NRM),%Soort aansluiting,Soort aan,,,,
Liander N.V.,Liander N.V. (NW),Liander NW,Tweede Keucheniusstraat,1051VR,1051VR,AMSTERDAM,NL,ELK,KVB,36,100,80.56,100,33,1x50,1983,8.33,0,2.6
Liander N.V.,Liander N.V. (NW),Liander NW,Van Beuningenplein,1051VS,1051VS,AMSTERDAM,NL,ELK,KVB,26,100,88.46,100,81,1x35,2340,15.38,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Van Beuningenplein,1051VT,1051VT,AMSTERDAM,NL,ELK,KVB,17,100,94.12,100,65,1x25,6833,11.76,0,1.6
Liander N.V.,Liander N.V. (NW),Liander NW,Van Beuningenplein,1051VV,1051VV,AMSTERDAM,NL,ELK,KVB,15,100,93.33,100,73,1x25,1202,20,0,1.5
Liander N.V.,Liander N.V. (NW),Liander NW,Van Beuningenplein,1051VW,1051VW,AMSTERDAM,NL,ELK,KVB,31,90.32,83.87,100,55,1x25,3432,9.68,0,1.5
Liander N.V.,Liander N.V. (NW),Liander NW,Van Beuningenplein,1051VX,1051VX,AMSTERDAM,NL,ELK,KVB,22,100,95.45,100,59,1x25,1983,0,0,1.4
Liander N.V.,Liander N.V. (NW),Liander NW,Van Beuningenplein,1051VZ,1051VZ,AMSTERDAM,NL,ELK,KVB,22,100,95.45,100,68,1x25,1750,0,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,Van Beuningenplein,1051XA,1051XA,AMSTERDAM,NL,ELK,KVB,29,100,96.55,100,79,1x25,1607,0,0,2.1
Liander N.V.,Liander N.V. (NW),Liander NW,Van Beuningenstraat,1051XC,1051XC,AMSTERDAM,NL,ELK,KVB,16,100,93.75,100,94,3x25,1980,6.25,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,Van Beuningenstraat,1051XD,1051XD,AMSTERDAM,NL,ELK,KVB,23,100,100,100,96,3x25,2222,4.35,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,Van Beuningenstraat,1051XE,1051XE,AMSTERDAM,NL,ELK,KVB,20,100,100,100,100,3x25,2633,5,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,Van Beuningenstraat,1051XG,1051XG,AMSTERDAM,NL,ELK,KVB,44,100,100,100,64,3x25,2054,4.55,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Van Beuningenstraat,1051XH,1051XH,AMSTERDAM,NL,ELK,KVB,34,100,100,100,97,1x25,2009,2.94,2.94,1
Liander N.V.,Liander N.V. (NW),Liander NW,Van Beuningenstraat,1051XJ,1051XK,AMSTERDAM,NL,ELK,KVB,60,100,100,100,98,1x25,1824,0,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Van Beuningenstraat,1051XL,1051XL,AMSTERDAM,NL,ELK,KVB,36,100,94.44,100,56,1x25,1963,0,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Van Beuningenstraat,1051XM,1051XM,AMSTERDAM,NL,ELK,KVB,24,100,100,100,75,3x25,4364,8.33,0,3.8
Liander N.V.,Liander N.V. (NW),Liander NW,Van Beuningenstraat,1051XN,1051XN,AMSTERDAM,NL,ELK,KVB,31,100,96.77,100,87,3x25,2062,3.23,0,3.6
Liander N.V.,Liander N.V. (NW),Liander NW,Van Beuningenstraat,1051XP,1051XP,AMSTERDAM,NL,ELK,KVB,38,100,94.74,100,92,1x25,1491,2.63,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Van Beuningenstraat,1051XR,1051XR,AMSTERDAM,NL,ELK,KVB,40,100,87.5,100,70,1x25,1498,2.5,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Van Beuningenstraat,1051XS,1051XS,AMSTERDAM,NL,ELK,KVB,51,100,98.04,100,51,1x25,2770,5.88,0,2.4
Liander N.V.,Liander N.V. (NW),Liander NW,Van Beuningenstraat,1051XT,1051XT,AMSTERDAM,NL,ELK,KVB,16,100,100,100,100,1x25,2713,0,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Van Beuningenstraat,1051XV,1051XV,AMSTERDAM,NL,ELK,KVB,38,100,86.84,100,58,1x25,2552,0,0,1.5
Liander N.V.,Liander N.V. (NW),Liander NW,Van Beuningenstraat,1051XW,1051XW,AMSTERDAM,NL,ELK,KVB,44,100,97.73,100,64,1x25,1783,2.27,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Van Beuningenstraat,1051XX,1051XZ,AMSTERDAM,NL,ELK,KVB,80,100,81.25,100,49,1x50,2819,2.5,1.25,2.9
Liander N.V.,Liander N.V. (NW),Liander NW,De Wittenkade,1052AA,1052AA,AMSTERDAM,NL,ELK,KVB,87,100,57.47,100,36,1x35,1785,1.15,0,3
Liander N.V.,Liander N.V. (NW),Liander NW,De Wittenkade,1052AB,1052AB,AMSTERDAM,NL,ELK,KVB,37,97.3,75.68,100,38,1x25,1817,2.7,0,2.7
Liander N.V.,Liander N.V. (NW),Liander NW,De Wittenkade,1052AC,1052AC,AMSTERDAM,NL,ELK,KVB,46,100,82.61,100,67,1x25,1741,0,0,1.4
Liander N.V.,Liander N.V. (NW),Liander NW,De Wittenkade,1052AD,1052AD,AMSTERDAM,NL,ELK,KVB,75,100,49.33,100,51,3x25,1626,0,0,3.4
Liander N.V.,Liander N.V. (NW),Liander NW,De Wittenkade,1052AE,1052AE,AMSTERDAM,NL,ELK,KVB,37,100,89.19,100,70,1x25,2910,13.51,0,1.6
Liander N.V.,Liander N.V. (NW),Liander NW,De Wittenkade,1052AG,1052AG,AMSTERDAM,NL,ELK,KVB,26,100,88.46,100,46,1x25,11546,15.38,0,1.9
Liander N.V.,Liander N.V. (NW),Liander NW,Nassauplein,1052AH,1052AH,AMSTERDAM,NL,ELK,KVB,55,100,90.91,100,73,1x25,4118,9.09,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,De Wittenstraat,1052AJ,1052AJ,AMSTERDAM,NL,ELK,KVB,17,100,100,100,82,1x35,2504,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,De Wittenstraat,1052AK,1052AK,AMSTERDAM,NL,ELK,KVB,12,100,100,100,75,1x25,10842,25,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,De Wittenstraat,1052AL,1052AL,AMSTERDAM,NL,ELK,KVB,26,100,65.38,100,38,1x25,1530,7.69,0,2.2
Liander N.V.,Liander N.V. (NW),Liander NW,De Wittenstraat,1052AM,1052AM,AMSTERDAM,NL,ELK,KVB,27,100,96.3,100,93,1x25,2109,11.11,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,De Wittenstraat,1052AN,1052AP,AMSTERDAM,NL,ELK,KVB,54,100,96.3,100,85,1x25,1813,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,De Wittenstraat,1052AR,1052AR,AMSTERDAM,NL,ELK,KVB,34,100,97.06,100,88,1x25,1754,2.94,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,De Wittenstraat,1052AS,1052AS,AMSTERDAM,NL,ELK,KVB,16,100,100,100,94,1x25,1552,6.25,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,De Wittenstraat,1052AT,1052AT,AMSTERDAM,NL,ELK,KVB,65,100,96.92,100,94,1x25,1561,1.54,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,De Wittenstraat,1052AV,1052AV,AMSTERDAM,NL,ELK,KVB,46,100,95.65,100,91,1x25,2268,2.17,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,De Wittenstraat,1052AW,1052AW,AMSTERDAM,NL,ELK,KVB,27,100,100,100,89,1x25,2783,3.7,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,De Wittenstraat,1052AX,1052AX,AMSTERDAM,NL,ELK,KVB,29,100,100,100,93,1x25,2135,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,De Wittenstraat,1052AZ,1052AZ,AMSTERDAM,NL,ELK,KVB,10,100,50,100,50,1x25,1607,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,De Wittenstraat,1052BA,1052BA,AMSTERDAM,NL,ELK,KVB,26,100,96.15,100,85,1x25,4353,3.85,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,De Wittenstraat,1052BB,1052BB,AMSTERDAM,NL,ELK,KVB,31,100,100,100,87,1x25,2407,0,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,De Wittenstraat,1052BC,1052BC,AMSTERDAM,NL,ELK,KVB,15,100,100,100,87,1x25,2906,0,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Eerste Nassaustraat,1052BD,1052BD,AMSTERDAM,NL,ELK,KVB,39,100,97.44,100,59,1x25,3013,5.13,0,1.5
Liander N.V.,Liander N.V. (NW),Liander NW,Eerste Nassaustraat,1052BE,1052BE,AMSTERDAM,NL,ELK,KVB,23,100,100,100,96,1x25,1672,0,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Eerste Nassaustraat,1052BG,1052BG,AMSTERDAM,NL,ELK,KVB,50,100,84,100,66,1x25,2209,0,0,1.5
Liander N.V.,Liander N.V. (NW),Liander NW,Eerste Nassaustraat,1052BH,1052BH,AMSTERDAM,NL,ELK,KVB,62,100,69.35,100,34,1x25,1982,4.84,0,2.8
Liander N.V.,Liander N.V. (NW),Liander NW,Tweede Nassaustraat,1052BJ,1052BJ,AMSTERDAM,NL,ELK,KVB,33,100,96.97,100,67,1x25,5146,18.18,0,1.6
Liander N.V.,Liander N.V. (NW),Liander NW,Tweede Nassaustraat,1052BK,1052BK,AMSTERDAM,NL,ELK,KVB,32,100,100,100,91,1x25,3416,3.13,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Tweede Nassaustraat,1052BL,1052BL,AMSTERDAM,NL,ELK,KVB,15,100,100,100,100,1x25,2515,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Tweede Nassaustraat,1052BM,1052BM,AMSTERDAM,NL,ELK,KVB,42,100,97.62,100,71,1x25,1934,7.14,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Tweede Nassaustraat,1052BN,1052BN,AMSTERDAM,NL,ELK,KVB,21,100,95.24,100,81,1x25,3590,19.05,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Tweede Nassaustraat,1052BP,1052BP,AMSTERDAM,NL,ELK,KVB,17,100,94.12,100,53,1x25,5130,29.41,0,1.6
Liander N.V.,Liander N.V. (NW),Liander NW,Jacob Catskade,1052BR,1052BR,AMSTERDAM,NL,ELK,KVB,30,100,96.67,100,90,1x25,2077,3.33,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Jacob Catskade,1052BS,1052BS,AMSTERDAM,NL,ELK,KVB,25,100,100,100,92,1x25,1352,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Jacob Catskade,1052BT,1052BT,AMSTERDAM,NL,ELK,KVB,38,100,65.79,100,66,1x25,1595,5.26,0,2.3
Liander N.V.,Liander N.V. (NW),Liander NW,Jacob Catskade,1052BV,1052BV,AMSTERDAM,NL,ELK,KVB,37,100,86.49,100,49,1x35,2053,2.7,0,3.3
Liander N.V.,Liander N.V. (NW),Liander NW,Jacob Catskade,1052BW,1052BW,AMSTERDAM,NL,ELK,KVB,31,100,96.77,100,90,1x25,2190,3.23,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Jacob Catskade,1052BX,1052BX,AMSTERDAM,NL,ELK,KVB,24,100,100,100,75,1x25,1832,0,0,1.7
Liander N.V.,Liander N.V. (NW),Liander NW,Jacob Catskade,1052BZ,1052BZ,AMSTERDAM,NL,ELK,KVB,28,100,96.43,100,100,1x25,1334,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Jacob Catskade,1052CA,1052CA,AMSTERDAM,NL,ELK,KVB,25,100,96,100,96,1x25,1961,0,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Jacob Catskade,1052CB,1052CB,AMSTERDAM,NL,ELK,KVB,27,100,100,100,96,1x25,1220,0,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Jacob Catskade,1052CC,1052CC,AMSTERDAM,NL,ELK,KVB,19,100,100,100,63,1x25,1246,0,0,2.1
Liander N.V.,Liander N.V. (NW),Liander NW,Nassaukade,1052CE,1052CE,AMSTERDAM,NL,ELK,KVB,40,100,97.5,100,53,1x25,2370,0,0,2.1
Liander N.V.,Liander N.V. (NW),Liander NW,Nassaukade,1052CG,1052CG,AMSTERDAM,NL,ELK,KVB,39,100,92.31,100,38,1x25,3111,0,0,1.7
Liander N.V.,Liander N.V. (NW),Liander NW,Nassaukade,1052CH,1052CH,AMSTERDAM,NL,ELK,KVB,25,100,96,100,76,1x25,2725,0,0,1.6
Liander N.V.,Liander N.V. (NW),Liander NW,Nassaukade,1052CJ,1052CJ,AMSTERDAM,NL,ELK,KVB,23,100,82.61,100,70,1x25,1802,8.7,0,1.4
Liander N.V.,Liander N.V. (NW),Liander NW,Nassaukade,1052CK,1052CK,AMSTERDAM,NL,ELK,KVB,31,100,100,100,68,1x25,2485,6.45,0,1.7
Liander N.V.,Liander N.V. (NW),Liander NW,Nassaukade,1052CL,1052CL,AMSTERDAM,NL,ELK,KVB,27,100,96.3,100,63,1x25,2109,11.11,0,1.5
Liander N.V.,Liander N.V. (NW),Liander NW,Nassaukade,1052CM,1052CM,AMSTERDAM,NL,ELK,KVB,14,100,100,100,79,1x25,3962,7.14,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Nassaukade,1052CN,1052CN,AMSTERDAM,NL,ELK,KVB,24,100,100,100,71,1x25,3412,8.33,0,1.4
Liander N.V.,Liander N.V. (NW),Liander NW,Nassaukade,1052CP,1052CP,AMSTERDAM,NL,ELK,KVB,76,100,94.74,100,49,1x25,2759,3.95,0,1.5
Liander N.V.,Liander N.V. (NW),Liander NW,Nassaukade,1052CR,1052CR,AMSTERDAM,NL,ELK,KVB,32,100,93.75,100,47,1x25,3741,9.38,0,2.4
Liander N.V.,Liander N.V. (NW),Liander NW,Nassaukade,1052CS,1052CS,AMSTERDAM,NL,ELK,KVB,32,100,90.63,100,81,1x25,2174,9.38,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Nassaukade,1052CT,1052CT,AMSTERDAM,NL,ELK,KVB,26,100,96.15,100,50,1x25,3208,7.69,0,1.8
Liander N.V.,Liander N.V. (NW),Liander NW,Nassaukade,1052CV,1052CV,AMSTERDAM,NL,ELK,KVB,12,100,83.33,100,67,1x25,2199,0,0,1.8
Liander N.V.,Liander N.V. (NW),Liander NW,Nassaukade,1052CW,1052CW,AMSTERDAM,NL,ELK,KVB,22,100,100,100,55,1x25,2595,0,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Nassaukade,1052CX,1052CX,AMSTERDAM,NL,ELK,KVB,32,100,96.88,100,47,1x25,2970,3.13,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,Nassaukade,1052CZ,1052CZ,AMSTERDAM,NL,ELK,KVB,24,100,100,100,54,1x25,3242,4.17,0,1.5
Liander N.V.,Liander N.V. (NW),Liander NW,Jacob Catskade,1052DA,1052DA,AMSTERDAM,NL,ELK,KVB,36,100,100,100,97,1x25,2656,2.78,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,De Wittenkade,1052DC,1052DC,AMSTERDAM,NL,ELK,KVB,80,100,100,100,94,1x25,2235,5,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,De Wittenkade,1052DD,1052DD,AMSTERDAM,NL,ELK,KVB,48,100,100,100,92,1x25,2851,2.08,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,De Wittenkade,1052DE,1052DE,AMSTERDAM,NL,ELK,KVB,42,100,100,100,93,1x25,2662,2.38,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Korte De Wittenstraat,1052DG,1052DG,AMSTERDAM,NL,ELK,KVB,31,100,100,100,87,1x25,2921,12.9,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Nassaukade,1052EA,1052EA,AMSTERDAM,NL,ELK,KVB,24,100,87.5,100,63,1x25,2800,4.17,0,1.6
Liander N.V.,Liander N.V. (NW),Liander NW,Nassaukade,1052EB,1052EB,AMSTERDAM,NL,ELK,KVB,23,100,91.3,100,65,1x25,2763,13.04,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Nassaukade,1052EC,1052EC,AMSTERDAM,NL,ELK,KVB,19,100,89.47,100,68,1x25,6520,26.32,0,1.4
Liander N.V.,Liander N.V. (NW),Liander NW,Nassaukade,1052ED,1052ED,AMSTERDAM,NL,ELK,KVB,25,100,100,100,60,1x25,3250,12,0,1.5
Liander N.V.,Liander N.V. (NW),Liander NW,Nassaukade,1052EE,1052EE,AMSTERDAM,NL,ELK,KVB,35,100,80,100,51,1x25,2165,2.86,0,1.9
Liander N.V.,Liander N.V. (NW),Liander NW,Nassaukade,1052EG,1052EG,AMSTERDAM,NL,ELK,KVB,25,100,96,100,88,1x25,2942,4,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Nassaukade,1052EH,1052EH,AMSTERDAM,NL,ELK,KVB,21,100,95.24,100,52,1x35,2060,0,0,3.3
Liander N.V.,Liander N.V. (NW),Liander NW,Nassaukade,1052EJ,1052EJ,AMSTERDAM,NL,ELK,KVB,27,100,92.59,100,37,1x25,1895,11.11,0,2.1
Liander N.V.,Liander N.V. (NW),Liander NW,Eerste Kostverlorenkade,1052EL,1052EL,AMSTERDAM,NL,ELK,KVB,22,100,100,100,82,1x25,3103,0,0,1.4
Liander N.V.,Liander N.V. (NW),Liander NW,Eerste Kostverlorenkade,1052EM,1052EM,AMSTERDAM,NL,ELK,KVB,33,100,90.91,100,79,1x25,1814,0,0,1.7
Liander N.V.,Liander N.V. (NW),Liander NW,Eerste Kostverlorenkade,1052EN,1052EN,AMSTERDAM,NL,ELK,KVB,35,100,100,100,80,1x25,1610,2.86,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Antonie Heinsiusstraat,1052EP,1052EP,AMSTERDAM,NL,ELK,KVB,39,100,100,100,85,1x25,3228,5.13,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Lodewijk Tripstraat,1052ER,1052ER,AMSTERDAM,NL,ELK,KVB,45,100,100,100,84,1x25,1858,6.67,4.44,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Lodewijk Tripstraat,1052ES,1052ES,AMSTERDAM,NL,ELK,KVB,23,100,100,100,100,1x25,2096,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Lodewijk Tripstraat,1052ET,1052ET,AMSTERDAM,NL,ELK,KVB,23,100,100,100,91,1x25,1408,8.7,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Fagelstraat,1052EV,1052EW,AMSTERDAM,NL,ELK,KVB,41,100,100,100,93,1x25,2628,7.32,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Fagelstraat,1052EX,1052EZ,AMSTERDAM,NL,ELK,KVB,60,100,93.33,100,70,1x25,1849,5,0,1.8
Liander N.V.,Liander N.V. (NW),Liander NW,Fagelstraat,1052GA,1052GA,AMSTERDAM,NL,ELK,KVB,39,100,94.87,100,82,1x25,1217,0,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Fagelstraat,1052GB,1052GB,AMSTERDAM,NL,ELK,KVB,41,100,97.56,100,73,1x25,1479,0,0,1.7
Liander N.V.,Liander N.V. (NW),Liander NW,Fagelstraat,1052GC,1052GC,AMSTERDAM,NL,ELK,KVB,37,100,94.59,100,86,1x25,1674,0,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Fagelstraat,1052GD,1052GD,AMSTERDAM,NL,ELK,KVB,30,100,60,100,93,1x25,1729,0,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Fagelstraat,1052GE,1052GE,AMSTERDAM,NL,ELK,KVB,29,100,13.79,100,100,1x25,1617,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Fagelstraat,1052GG,1052GG,AMSTERDAM,NL,ELK,KVB,42,100,97.62,100,76,1x25,1948,2.38,0,1.4
Liander N.V.,Liander N.V. (NW),Liander NW,Fagelstraat,1052GH,1052GH,AMSTERDAM,NL,ELK,KVB,26,100,100,100,81,1x25,1331,0,0,1.7
Liander N.V.,Liander N.V. (NW),Liander NW,Fagelstraat,1052GJ,1052GJ,AMSTERDAM,NL,ELK,KVB,32,100,100,100,81,1x25,2096,6.25,0,1.5
Liander N.V.,Liander N.V. (NW),Liander NW,Gerard Schaepstraat,1052GK,1052GK,AMSTERDAM,NL,ELK,KVB,24,100,100,100,100,1x25,2371,4.17,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Gerard Schaepstraat,1052GL,1052GL,AMSTERDAM,NL,ELK,KVB,37,91.89,97.3,100,68,1x25,2460,8.11,0,1.6
Liander N.V.,Liander N.V. (NW),Liander NW,Amaliastraat,1052GM,1052GM,AMSTERDAM,NL,ELK,KVB,20,100,100,100,90,1x25,5353,5,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Amaliastraat,1052GN,1052GN,AMSTERDAM,NL,ELK,KVB,29,100,100,100,93,1x25,1696,3.45,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Amaliastraat,1052GP,1052GP,AMSTERDAM,NL,ELK,KVB,20,100,100,100,60,1x25,1716,5,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,Kostverlorenstraat,1052GR,1052GR,AMSTERDAM,NL,ELK,KVB,18,100,94.44,100,50,1x25,1537,0,0,3.3
Liander N.V.,Liander N.V. (NW),Liander NW,Kostverlorenstraat,1052GS,1052GS,AMSTERDAM,NL,ELK,KVB,20,100,100,100,90,1x25,2293,5,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Kostverlorenstraat,1052GT,1052GT,AMSTERDAM,NL,ELK,KVB,21,100,100,100,71,1x25,3772,0,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Kostverlorenstraat,1052GV,1052GV,AMSTERDAM,NL,ELK,KVB,20,100,95,100,60,1x25,2504,0,0,2.5
Liander N.V.,Liander N.V. (NW),Liander NW,Kostverlorenstraat,1052GW,1052GW,AMSTERDAM,NL,ELK,KVB,23,100,95.65,100,57,1x25,1556,0,0,2.2
Liander N.V.,Liander N.V. (NW),Liander NW,Kostverlorenstraat,1052GX,1052GX,AMSTERDAM,NL,ELK,KVB,25,100,100,100,68,1x25,2089,0,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,Zaagmolenstraat,1052HA,1052HA,AMSTERDAM,NL,ELK,KVB,13,100,100,100,85,1x25,1582,7.69,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Zaagmolenstraat,1052HB,1052HB,AMSTERDAM,NL,ELK,KVB,19,100,100,100,47,3x25,1647,0,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Zaagmolenstraat,1052HC,1052HC,AMSTERDAM,NL,ELK,KVB,16,100,100,100,100,1x25,1746,6.25,6.25,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Zaagmolenstraat,1052HD,1052HD,AMSTERDAM,NL,ELK,KVB,22,100,95.45,100,77,1x25,1474,4.55,0,1.6
Liander N.V.,Liander N.V. (NW),Liander NW,Zaagmolenstraat,1052HE,1052HE,AMSTERDAM,NL,ELK,KVB,29,100,96.55,100,97,1x25,1367,3.45,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Frederik Hendrikstraat,1052HG,1052HG,AMSTERDAM,NL,ELK,KVB,23,100,100,100,48,1x35,2206,4.35,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Frederik Hendrikstraat,1052HH,1052HH,AMSTERDAM,NL,ELK,KVB,16,100,100,100,50,1x25,1575,0,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,Frederik Hendrikstraat,1052HJ,1052HJ,AMSTERDAM,NL,ELK,KVB,26,100,96.15,100,58,1x25,2552,3.85,0,1.5
Liander N.V.,Liander N.V. (NW),Liander NW,Frederik Hendrikstraat,1052HK,1052HK,AMSTERDAM,NL,ELK,KVB,33,100,100,100,91,1x25,3686,6.06,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Frederik Hendrikstraat,1052HL,1052HL,AMSTERDAM,NL,ELK,KVB,41,100,97.56,100,66,1x25,2184,7.32,0,1.9
Liander N.V.,Liander N.V. (NW),Liander NW,Frederik Hendrikstraat,1052HM,1052HM,AMSTERDAM,NL,ELK,KVB,28,100,96.43,100,68,1x25,2351,3.57,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Frederik Hendrikstraat,1052HN,1052HN,AMSTERDAM,NL,ELK,KVB,13,100,100,100,77,1x25,7666,15.38,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Frederik Hendrikstraat,1052HP,1052HP,AMSTERDAM,NL,ELK,KVB,17,100,100,100,88,1x25,2709,11.76,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Frederik Hendrikstraat,1052HR,1052HR,AMSTERDAM,NL,ELK,KVB,11,100,100,100,82,1x25,3547,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Frederik Hendrikstraat,1052HS,1052HS,AMSTERDAM,NL,ELK,KVB,43,100,97.67,100,77,1x25,2550,2.33,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Frederik Hendrikstraat,1052HT,1052HT,AMSTERDAM,NL,ELK,KVB,41,100,97.56,100,88,1x25,1839,0,0,1.4
Liander N.V.,Liander N.V. (NW),Liander NW,Frederik Hendrikstraat,1052HV,1052HV,AMSTERDAM,NL,ELK,KVB,45,100,97.78,100,80,1x25,1999,8.89,0,2.1
Liander N.V.,Liander N.V. (NW),Liander NW,Frederik Hendrikstraat,1052HW,1052HW,AMSTERDAM,NL,ELK,KVB,34,100,100,100,94,1x25,1726,2.94,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Frederik Hendrikstraat,1052HX,1052HX,AMSTERDAM,NL,ELK,KVB,28,100,89.29,100,86,1x25,1570,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Frederik Hendrikstraat,1052HZ,1052HZ,AMSTERDAM,NL,ELK,KVB,29,100,96.55,100,86,1x25,3205,0,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Frederik Hendrikstraat,1052JA,1052JA,AMSTERDAM,NL,ELK,KVB,27,100,100,100,93,1x25,2850,7.41,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Frederik Hendrikstraat,1052JB,1052JB,AMSTERDAM,NL,ELK,KVB,19,100,100,100,58,1x25,3023,5.26,0,1.8
Liander N.V.,Liander N.V. (NW),Liander NW,Frederik Hendrikstraat,1052JC,1052JC,AMSTERDAM,NL,ELK,KVB,31,96.77,100,100,74,1x25,2415,6.45,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Frederik Hendrikstraat,1052JD,1052JD,AMSTERDAM,NL,ELK,KVB,24,100,100,100,88,1x25,1090,4.17,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Frederik Hendrikstraat,1052JE,1052JE,AMSTERDAM,NL,ELK,KVB,33,100,100,100,100,1x25,1249,0,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Frederik Hendrikstraat,1052JG,1052JG,AMSTERDAM,NL,ELK,KVB,19,100,89.47,100,79,1x50,4105,0,0,2.9
Liander N.V.,Liander N.V. (NW),Liander NW,Frederik Hendrikstraat,1052JH,1052JH,AMSTERDAM,NL,ELK,KVB,14,100,100,100,100,1x50,3030,0,0,3
